mu,sigma,final_mass,mean_mass,mass_std,mean_activity,classification,lyapunov,lyapunov_std,lyapunov_class,correlation_type,correlation_length,correlation_exponent,entropy,spatial_entropy,mutual_info,susceptibility
0.08871794871794872,0.032692307692307694,3316.219987641579,3314.6371736990604,3.5454162590570983,2.7575916650366534,stable,0.02413327980340532,0.0023004562933874786,chaotic,exponential,2.3744611517759826,0.4211481831370659,0.8353370464998848,3.0587529437378875,0.013352908780360995,
0.08871794871794872,0.035,3371.477574789504,3372.730324262155,2.6730185116082756,1.8769613244772776,stable,0.023206301494966945,7.964155213900413e-05,chaotic,exponential,2.3573348781226384,0.42420786680778744,0.844123365827596,3.0218122558848837,0.02376044327525184,
0.09307692307692308,0.011153846153846155,2475.2522493754586,2484.632625013052,7.6229083477659225,12.458256152992877,stable,0.07667604170254526,0.0036002395456211814,chaotic,exponential,1.1723529609149048,0.8529854347103789,0.8991040547749888,3.1810637170296006,0.08698000117186866,
0.09307692307692308,0.012692307692307694,2574.012733807203,2573.699710914314,8.12071174953667,8.955717656821985,stable,0.06809370682135298,0.0036023698576930848,chaotic,exponential,1.2484224259242944,0.8010109232535054,0.8734448013630283,3.129498833101756,0.0243236523026098,
0.09307692307692308,0.010384615384615384,2448.108958634959,2454.229129084489,7.634524260735796,18.697116763420706,stable,0.07721277577398822,0.0035471218399362276,chaotic,exponential,1.1448200300042168,0.8734997412617916,0.9509816737213421,3.213102819238744,0.02280284137048305,
0.09307692307692308,0.015000000000000003,2712.7482827832064,2712.827097262925,2.808451065175868,3.4288193594423237,stable,0.05857456142498622,0.004683517958339903,chaotic,exponential,1.4655997176252524,0.6823145419407728,0.8212781869019637,3.0867782902056873,0.025671710114091084,
0.09307692307692308,0.013461538461538462,2624.2165623086776,2624.232508889525,3.9920061814400993,5.0943498126893925,stable,0.06727026456568876,0.004018574321897369,chaotic,exponential,1.3289559274813973,0.7524704012533914,0.8209308376360834,3.1405800715894316,0.023653999423155492,
0.09307692307692308,0.011923076923076925,2528.600793645734,2534.289349402714,6.708799659937173,6.6868676481371585,stable,0.05645441877286891,0.0025736137018258615,chaotic,exponential,1.2291216114421681,0.8135891442236278,0.8874911331811264,3.198951630968047,0.028209465168266723,
0.09307692307692308,0.01576923076923077,2751.1969383197584,2747.628928717564,2.1316595876757556,3.2798364831618687,stable,0.05401023114532603,0.0024327024419828498,chaotic,exponential,1.5021031275934902,0.6657332520185173,0.8503156767522487,3.0881907443395877,0.02766176032825718,
0.09307692307692308,0.01423076923076923,2667.0072193500573,2665.3805097856466,4.434526578355965,5.352308631509012,stable,0.05433943248472256,0.0022984502696093327,chaotic,exponential,1.3584439333852925,0.7361363803274259,0.8751653904288346,3.1574704675779364,0.019790603716887123,
0.09307692307692308,0.01730769230769231,2837.772381304563,2830.451280359905,3.814083065762033,3.276239952942522,stable,0.04537460855747829,0.0032253087416438285,chaotic,exponential,1.6389547648312348,0.6101449664493768,0.8413802205975137,3.1469246224731817,0.017945902562745086,
0.09307692307692308,0.01653846153846154,2770.051922374596,2774.4513915242483,2.950730765373539,4.340371373320118,stable,0.06034941897492763,0.00898361455425654,chaotic,exponential,1.58633061733976,0.6303856138621198,0.8476064167902665,3.0777849794545635,0.0240056969451643,
0.09307692307692308,0.01884615384615385,2899.249204082827,2894.393419792557,4.040102034420056,2.7513962546155137,stable,0.05277586027330435,0.008723593934614787,chaotic,exponential,1.746996051806987,0.5724111390896737,0.8383951589709053,3.1114133166462805,0.021489912085832064,
0.09307692307692308,0.018076923076923077,2845.6343837836494,2846.159385857929,2.688641438276497,2.618360486488568,stable,0.040471589563173385,0.0011068855969309076,chaotic,exponential,1.6329119497208366,0.6124028917609186,0.8164330989223697,3.0160486813308918,0.02820995878195287,
0.09307692307692308,0.019615384615384618,2935.8927347381014,2935.1380285820305,2.819290565598561,2.4194701147019053,stable,0.05849184705484608,0.006601379811024216,chaotic,exponential,1.7548573225016821,0.5698468970539577,0.835574176880429,3.146536930529998,0.022926380345476893,
0.09307692307692308,0.020384615384615386,2990.1202387830936,2991.678630559054,3.2196443056894655,2.126439367842366,stable,0.04333494135514918,0.005916189309708209,chaotic,exponential,1.887610093494728,0.5297704242238906,0.8198410510074503,3.063560283024386,0.015550849904508945,
0.09307692307692308,0.021923076923076927,3044.5011940002655,3047.717238562734,3.498960763373168,2.468268553947872,stable,0.03369511162980366,0.0036808846777682705,chaotic,exponential,2.0604971572626214,0.48531976687048867,0.8339005066695575,3.047266669082453,0.023374494127123224,
0.09307692307692308,0.02115384615384616,3019.0314205488125,3025.8959889800344,3.6427522971184363,2.262171404942666,stable,0.046316618810277405,0.004849841826386552,chaotic,exponential,1.883108464934704,0.531036856676588,0.8416152849585906,3.1328096441759947,0.023922897914271157,
0.09307692307692308,0.024230769230769233,3156.1747323537074,3158.504892862797,4.515270107650817,1.9148644735011233,stable,0.02842669567238625,0.0012556248209289417,chaotic,exponential,2.138604109988616,0.46759472467549085,0.8276576555702266,3.0807239171279868,0.019154202566252554,
0.09307692307692308,0.022692307692307696,3092.466769790373,3094.0042810581535,1.893157554859654,2.004412762437583,stable,0.025591064517389406,0.0006232837698148713,chaotic,exponential,2.0889640146339468,0.47870618784940244,0.8307078632258605,3.05630350251269,0.01956997468216337,
0.09307692307692308,0.023461538461538464,3121.9631464304985,3121.8370757793077,2.704992882815144,2.1938345684031013,stable,0.025665590144594158,0.0018024871585181582,chaotic,exponential,2.1522722071108507,0.46462524428653557,0.8299006473606914,3.0877453513169555,0.036034261664611655,
0.09307692307692308,0.025769230769230773,3211.5336120120246,3211.845976350182,2.2056747887784574,1.92484857977785,stable,0.025638657635242226,0.0021506111152737335,chaotic,exponential,2.3796101325659653,0.4202369061698719,0.8413225054802556,3.054303834747808,0.010353449679184612,
0.09307692307692308,0.026538461538461542,3238.484333156194,3238.6766096178603,1.9626471893356732,0.9658518992754523,stable,0.021346869395949198,0.0006143010905822831,chaotic,exponential,2.33926098025822,0.4274854359728664,0.7975584563855357,2.9386163272853,0.015222889815600826,
0.09307692307692308,0.025000000000000005,3188.7035806730737,3192.3946920690787,2.087911788802409,1.3041530656698865,stable,0.034366036149518574,0.002706361017779615,chaotic,exponential,2.1190650481451385,0.47190623094619993,0.8128795904665054,3.0183246466918052,0.021322723420312162,
0.09307692307692308,0.02884615384615385,3341.7853952933915,3331.1273222505915,6.481392926281892,1.3814361964623183,stable,0.02221188275054065,0.0017176184411551827,chaotic,exponential,2.3818799820840177,0.41983643488411765,0.80713371980305,3.034589187086621,0.037657148080299185,
0.09307692307692308,0.02730769230769231,3244.3610088835994,3241.880351308158,1.1467632877623897,1.3002645856209156,stable,0.017360628950935337,0.00043802692237780505,chaotic,exponential,2.3183849527267877,0.4313347525931109,0.7981324778128775,2.921326416641757,0.009223367007705097,
0.09307692307692308,0.028076923076923083,3321.4053666738755,3315.806229480992,1.9259155903699219,1.36597775842433,stable,0.02176973355853375,0.0021107645424092705,chaotic,exponential,2.5948453823307194,0.3853794167503687,0.8002797598698683,2.862482584520092,0.059763994899052486,
0.09307692307692308,0.031153846153846157,3366.5852404784423,3361.4682316827866,4.619218032011014,1.9378065448331518,stable,0.01710508394067289,0.0010287842925362182,chaotic,exponential,2.4370706406286176,0.4103286886021737,0.8416888854066519,3.0524373927278527,0.01523884582763535,
0.09307692307692308,0.02961538461538462,3341.079326425671,3335.086876217565,5.327920605202613,1.9496350177261357,stable,0.022395227730689495,0.0006849748501914747,chaotic,exponential,2.4120989258730394,0.41457669470917663,0.8116089541500676,2.9567643145544498,0.027397814663790765,
0.09743589743589744,0.005,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.09307692307692308,0.03038461538461539,3348.782754590247,3344.9462789412237,1.883745117427717,1.274926124217141,stable,0.017066136675373576,0.0012114287598969323,chaotic,exponential,2.404027481215435,0.4159686225776492,0.8136057417385496,3.015992899010316,0.026164975971341597,
0.09743589743589744,0.006538461538461539,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.09743589743589744,0.0057692307692307696,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.09743589743589744,0.0073076923076923084,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.09743589743589744,0.008076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.09743589743589744,0.009615384615384616,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.09307692307692308,0.032692307692307694,3371.957952941006,3369.467389608642,1.6647387790176087,0.9552302723425387,stable,0.017181477253753203,0.0018826595786108494,chaotic,exponential,2.416563833839193,0.413810711720907,0.7910231255419248,2.8976574526482004,0.007724357517242542,
0.09307692307692308,0.03423076923076923,3460.3057586555233,3451.79690084384,9.515337594739764,2.6519418374776547,stable,0.01859272921014442,0.002228010280666578,chaotic,exponential,2.454241836060008,0.40745780847961605,0.8568581185991293,3.0624957592844275,0.02466566032348827,
0.09307692307692308,0.03192307692307693,3357.325735803088,3355.818535823147,1.3639984901300497,1.2871144123368794,stable,0.022363792685622625,0.0008042982316875062,chaotic,exponential,2.293941991749057,0.4359308141168523,0.8037574870609505,2.912839664453189,0.018786467514841254,
0.09307692307692308,0.035,3419.397276618911,3413.845759305348,3.8904822709136213,2.4703852669175177,stable,0.018834872069390603,0.0013784977353833948,chaotic,exponential,2.4624703530194307,0.4060962597067699,0.8366050695359237,3.019224090557793,0.02524217955339636,
0.09307692307692308,0.033461538461538466,3364.0976323593395,3363.289979215237,1.6473503382048318,2.279393640545453,stable,0.02090897634078198,0.002244835848321575,chaotic,exponential,2.48876414401701,0.4018058530793287,0.8370025948589382,2.9855200810357263,0.021348659178776375,
0.09743589743589744,0.008846153846153847,2466.364919265743,2413.5003671846835,108.95601222955084,47.13859375190789,stable,-1.2968009675020655,0.5741596057462485,ordered,exponential,1.0640444005824146,0.939810405893439,1.0065637843656556,3.316141674287922,0.036038017048406035,
0.09743589743589744,0.010384615384615384,2525.2481665298155,2521.4628547408242,8.60137565268623,27.993470291257466,stable,0.08056570181017156,0.004873395405501316,chaotic,exponential,1.178645863601591,0.8484312641154974,1.0513630120828195,3.281072099723436,0.05657349631666886,
0.09743589743589744,0.011923076923076925,2586.0695213280023,2587.766775338637,5.106987105196539,8.462641094786566,stable,0.061091625172446734,0.0010534269266117362,chaotic,exponential,1.2147446528172547,0.8232182769282288,0.9160437435101728,3.2623160861931892,0.032316550925815646,
0.09743589743589744,0.012692307692307694,2665.099429628319,2660.8093195933575,4.927963663420181,5.2911130474725665,stable,0.06495239536440538,0.0019002226880067941,chaotic,exponential,1.276716359033868,0.7832593300180879,0.878654854423143,3.2772574419058813,0.020987237159736827,
0.09743589743589744,0.015000000000000003,2765.572132596007,2764.2125535710775,3.5460970157502683,3.5306166071463267,stable,0.053713202639714464,0.0009479020008647293,chaotic,exponential,1.4027376836376229,0.712891662970634,0.8289058153618195,3.1555834454638747,0.025832970032899638,
0.09743589743589744,0.011153846153846155,2574.2698736431635,2571.1965944529265,8.050205431630575,15.6653100916574,stable,0.07422623595616812,0.0033928985991478994,chaotic,exponential,1.2111988455587204,0.8256282638204668,0.9605852419274423,3.2989023663243757,0.02771504488173493,
0.09743589743589744,0.01423076923076923,2731.4820838830083,2725.2258112707073,4.363717817854878,6.094116224653669,stable,0.05482450710451194,0.00137621821057528,chaotic,exponential,1.3581686050656008,0.7362856101004478,0.8769054872349286,3.217864602447567,0.03357138676317484,
0.09743589743589744,0.013461538461538462,2688.790490478148,2687.284169266633,3.6649787873767266,4.744458713871034,stable,0.055125740386078335,0.0010588194862309126,chaotic,exponential,1.3321892995574907,0.7506440716286845,0.8453701382492536,3.154631526727628,0.018613281730647913,
0.09743589743589744,0.01576923076923077,2801.68823421707,2802.7045708578808,3.532109633505048,3.128207387536167,stable,0.046464399739763025,0.0014285004077986012,chaotic,exponential,1.4646915409299386,0.6827376086060386,0.819769370881672,3.1130876436695782,0.016839121061355655,
0.09743589743589744,0.01730769230769231,2874.2971776828012,2878.0420059049206,3.661965053109335,3.604644364234986,stable,0.04546219237064359,0.0015280509569191,chaotic,exponential,1.582413552452515,0.6319460538303295,0.8546731134077854,3.086050441176417,0.027131674642757897,
0.09743589743589744,0.01653846153846154,2852.989130474413,2849.789715936836,4.8575805221616095,2.95138395678303,stable,0.03764896237509683,0.00233296792102253,chaotic,exponential,1.5423724880153569,0.6483518136962797,0.819551559387473,3.1150318629105693,0.016014575386337215,
0.09743589743589744,0.01884615384615385,2948.740186141616,2941.691089122082,4.732314345239102,2.756557679337374,stable,0.045147560386759426,0.002923039033168458,chaotic,exponential,1.6817694510294365,0.5946118235099852,0.8750585877801075,3.214208932343665,0.03728272743867622,
0.09743589743589744,0.018076923076923077,2906.084197792926,2909.51086297781,2.5067895372331566,2.5085609254911736,stable,0.04882473752529496,0.008305399122217652,chaotic,exponential,1.5920502670791294,0.6281208707276936,0.8201345797097652,3.1510259033577146,0.017387810005370596,
0.09743589743589744,0.020384615384615386,3010.6560825776064,3000.5805173480303,3.9682254494858977,4.522276550244393,stable,0.029602139721932045,0.002543822248128885,chaotic,exponential,1.7986637758248767,0.555968276806706,0.8668472031934262,3.136256595891365,0.024127832694759155,
0.09743589743589744,0.02115384615384616,3044.468534910914,3044.3474713608725,7.112026042337612,1.9532700440346067,stable,0.04008814423845073,0.005247641481455522,chaotic,exponential,1.8815884227728814,0.5314658550706367,0.8279882057394105,3.0158653841692953,0.013264067145513314,
0.09743589743589744,0.019615384615384618,2983.9186879825347,2987.5474489878825,4.265242269570885,3.4202295878776385,stable,0.035147614456322945,0.002452112855111963,chaotic,exponential,1.7120968630702726,0.5840791029817775,0.8600748196133283,3.1767516898592243,0.03599022763646298,
0.09743589743589744,0.025769230769230773,3269.5244325203166,3268.737249810959,1.8017024694085992,1.5053600124925692,stable,0.020574799870093297,0.00035522571784120003,chaotic,exponential,2.1833577879051096,0.4580101372022407,0.8238673479772991,3.0717779524883264,0.012112029249609524,
0.09743589743589744,0.021923076923076927,3087.2812245232,3085.608949277972,3.649330811302138,3.3214035600908445,stable,0.02744861131126895,0.0024895610238595423,chaotic,exponential,1.9590913048928495,0.5104407321407074,0.8476136453923938,3.171974388536583,0.0346199737265549,
0.09743589743589744,0.023461538461538464,3143.234999620582,3150.208082603506,3.0358686848735474,2.3332609698864886,stable,0.02129684039687203,0.0009288817740219002,chaotic,exponential,2.10259537552533,0.4756026821138383,0.8642443560393492,3.1816821100901262,0.032920612497997714,
0.09743589743589744,0.022692307692307696,3126.5753382651355,3121.901404429791,1.7414441003010923,1.5969942525977574,stable,0.02088671509606299,0.001111809364528304,chaotic,exponential,2.00250780583081,0.499373833694054,0.8289665160164709,3.1430837644377756,0.032285185190920274,
